HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
0.25,0.0,0.2222222222222222,0.0,0.24050632911392406,0.3333333333333333,0.0016053605081314999,0.022104451078388623,0.0,0.0006694037843627276,0.004682385115816517,
0.5,0.3333333333333333,0.0,0.0,0.3924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.18987341772151897,0.3333333333333333,0.0,0.02633079529064502,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.25316455696202533,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.3333333333333333,0.1111111111111111,0.0,0.25316455696202533,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.1111111111111111,0.0,0.3291139240506329,0.3333333333333333,0.0144482445731835,0.01173984503404555,0.003150008513536523,0.0,0.00012431110926946505,1.0
0.25,0.3333333333333333,0.2222222222222222,0.25,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.0,0.5,0.5063291139240507,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.3333333333333333,0.1111111111111111,0.5,0.6708860759493671,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.3333333333333333,0.0,0.0,0.31645569620253167,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.5,0.06329113924050633,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.6666666666666666,0.5,0.3924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.25,0.21518987341772153,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.0,0.05063291139240506,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.4444444444444444,0.0,0.6075949367088608,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.0,0.22784810126582278,0.3333333333333333,0.0,0.020695669674303155,0.0,0.0,0.00041437036423155015,1.0
0.25,0.0,0.2222222222222222,0.0,0.10126582278481013,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
1.0,0.3333333333333333,0.2222222222222222,0.0,0.16455696202531644,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.12658227848101267,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.0,0.0,0.26582278481012656,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.3333333333333333,0.1111111111111111,0.0,0.4050632911392405,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.25,0.5316455696202531,0.3333333333333333,0.0,0.0,0.0,0.009550160656908247,0.0020718518211577507,1.0
0.0,1.0,0.0,0.0,0.49367088607594933,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.5,0.3924050632911392,0.3333333333333333,0.0016053605081314999,0.0,0.0,0.0,0.0007044296191936353,1.0
0.25,0.0,0.2222222222222222,1.0,0.3924050632911392,0.3333333333333333,0.0017449570740559783,0.023882199040686947,0.0,0.0007140307033202428,0.0,1.0
0.25,0.3333333333333333,0.0,0.0,0.46835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.25,0.06329113924050633,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.0,0.0,0.5569620253164557,0.3333333333333333,0.024987785300481607,0.010163351558045148,0.0,0.0,0.005428251771433307,
0.25,0.0,0.1111111111111111,0.0,0.26582278481012656,0.3333333333333333,0.0,0.022842384194814342,0.002170951813383279,0.005846126383434488,4.1437036423155016e-05,1.0
0.0,0.3333333333333333,0.1111111111111111,0.75,0.5822784810126582,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.25,0.5063291139240507,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.5,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.5555555555555556,0.0,0.4050632911392405,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.5555555555555556,0.0,0.43037974683544306,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.5555555555555556,0.5,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.5,0.22784810126582278,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.1111111111111111,0.5,0.4810126582278481,0.3333333333333333,0.0,0.024049911112601883,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.6835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.0,0.2911392405063291,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.37974683544303794,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.3333333333333333,0.4444444444444444,0.5,0.37974683544303794,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.6666666666666666,0.7777777777777777,0.75,0.02531645569620253,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.1111111111111111,0.25,0.3924050632911392,0.3333333333333333,0.0,0.021031093818133027,4.256768261535842e-05,0.0,0.0005386814735010153,1.0
0.25,0.0,0.2222222222222222,0.0,0.6962025316455696,0.3333333333333333,0.023033433377538912,0.0038238352396605508,0.0,8.925383791503035e-05,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.5,0.10126582278481013,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.4430379746835443,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.3333333333333333,0.1111111111111111,0.0,0.45569620253164556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.10126582278481013,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.8888888888888888,0.0,0.5063291139240507,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.0,0.0,0.34177215189873417,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.5555555555555556,0.0,0.6962025316455696,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.5,0.08860759493670886,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.0379746835443038,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.18987341772151897,0.3333333333333333,0.0,0.023680944554389023,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.0,0.6835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.75,0.0,0.1111111111111111,0.0,0.31645569620253167,0.3333333333333333,0.0006281845466601522,0.028578137054305168,0.0031074408309211647,0.0005355230274901821,0.002361911076119836,1.0
1.0,0.3333333333333333,0.2222222222222222,0.0,0.25316455696202533,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.3037974683544304,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.1111111111111111,0.25,0.5569620253164557,0.6666666666666666,0.0,0.015530137859323114,4.256768261535842e-05,0.0076758300606926105,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.5,0.21518987341772153,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.5,0.2911392405063291,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.46835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.620253164556962,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.0,0.0,0.31645569620253167,0.3333333333333333,0.0,0.03344178713983832,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,1.0,0.25316455696202533,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.3333333333333333,0.5,0.5063291139240507,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.6666666666666666,0.0,0.0,0.24050632911392406,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.3037974683544304,0.3333333333333333,6.979828296223913e-05,0.022708214537282393,0.0005533798739996594,0.00044626918957515175,0.0,
0.5,0.3333333333333333,0.7777777777777777,0.5,0.34177215189873417,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.3333333333333333,0.0,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.5,0.4050632911392405,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.5555555555555556,0.0,0.3291139240506329,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.5,0.7341772151898734,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.5555555555555556,0.5,0.3291139240506329,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.6835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.5,0.34177215189873417,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.34177215189873417,0.3333333333333333,6.979828296223913e-05,0.023379062824942138,0.001319598161076111,0.008389860764012854,0.0,1.0
0.25,0.0,0.2222222222222222,0.5,0.0759493670886076,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.5555555555555556,0.0,0.4177215189873418,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.5555555555555556,0.5,0.6962025316455696,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.0,0.21518987341772153,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.3333333333333333,0.1111111111111111,0.0,0.45569620253164556,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.5555555555555556,0.0,0.05063291139240506,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.4444444444444444,0.0,0.27848101265822783,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.25,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.0,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.4444444444444444,0.25,0.43037974683544306,0.0,0.0,0.0,0.0008939213349225268,0.0003123884327026062,0.0006629925827704803,
0.5,0.3333333333333333,0.4444444444444444,0.25,0.4430379746835443,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.5,0.5443037974683544,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.7777777777777777,0.0,0.26582278481012656,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.25316455696202533,0.3333333333333333,0.0,0.0008385603595746821,0.0,0.0004908961085326669,0.0,
0.25,1.0,0.2222222222222222,0.0,0.3037974683544304,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.6666666666666666,0.2222222222222222,0.0,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.6666666666666666,0.0,0.6075949367088608,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.5,0.3924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.0,0.25,0.17721518987341772,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.5,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.0,0.46835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.18987341772151897,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.5822784810126582,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,1.0,0.34177215189873417,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.0,0.6962025316455696,0.3333333333333333,0.02875689258044252,0.0032536141951497667,0.00012770304784607525,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.6455696202531646,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.00013959656592447826,0.025257438030389427,0.0002128384130767921,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.5,0.3670886075949367,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.6666666666666666,0.5,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.27848101265822783,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.0,0.16455696202531644,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.2222222222222222,0.5,0.05063291139240506,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.5822784810126582,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.0,0.5,0.5316455696202531,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.12658227848101267,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
1.0,0.3333333333333333,0.6666666666666666,0.0,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.3333333333333333,0.0,0.8227848101265822,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.5,0.3291139240506329,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.05063291139240506,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.0,0.24050632911392406,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.6962025316455696,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.5,0.31645569620253167,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.1111111111111111,0.0,0.2911392405063291,0.3333333333333333,0.0,0.009458960856002415,0.0,0.0,0.002942029586044006,
0.25,0.0,0.2222222222222222,0.0,0.3924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.5,0.012658227848101266,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.5555555555555556,0.5,0.26582278481012656,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.0,0.0,0.27848101265822783,0.3333333333333333,0.0,0.02522389561600644,0.0007662182870764515,0.0,0.0007458666556167903,
0.0,0.3333333333333333,0.0,0.0,0.43037974683544306,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.5,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.012658227848101266,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.8888888888888888,0.0,0.4810126582278481,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.6666666666666666,0.0,0.34177215189873417,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.25,0.35443037974683544,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.6666666666666666,0.3333333333333333,0.0,0.02531645569620253,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.25,0.06329113924050633,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.8888888888888888,0.0,0.13924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.0379746835443038,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.0,0.0,0.5949367088607594,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.7777777777777777,0.5,0.4430379746835443,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.5,0.4810126582278481,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.4444444444444444,0.5,0.6455696202531646,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.25,0.22784810126582278,0.3333333333333333,0.0006281845466601522,0.014054271626471673,0.0,0.00897001071046055,0.0002900592549620851,1.0
0.25,0.0,0.1111111111111111,1.0,0.2911392405063291,0.3333333333333333,0.023661617924199064,0.025290980444772414,0.0002979737783075089,0.0,0.0,
0.25,1.0,0.1111111111111111,0.0,0.4050632911392405,0.3333333333333333,0.018007957004257696,0.016771207191493644,0.00012770304784607525,0.0006694037843627276,0.005303940662163842,1.0
0.25,0.0,0.1111111111111111,0.0,0.18987341772151897,0.3333333333333333,0.024987785300481607,0.007110991849193305,0.0014047335263068278,0.0,0.0046409480793933615,
0.25,0.0,0.1111111111111111,0.25,0.6329113924050633,0.3333333333333333,0.008445592238430935,0.018716667225706907,0.0,0.00044626918957515175,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.0,0.3037974683544304,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.25316455696202533,0.3333333333333333,0.004536888392545543,0.030355885016603495,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.25316455696202533,0.3333333333333333,0.0,0.018750209640089895,0.0008939213349225268,0.0,0.00020718518211577507,
0.25,0.0,0.0,0.0,0.3291139240506329,0.3333333333333333,0.0,0.021869654177707712,0.004129065213689767,0.0019189575151731526,0.0,1.0
0.25,0.3333333333333333,0.0,0.0,0.06329113924050633,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.6666666666666666,0.0,0.5569620253164557,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.5,0.2911392405063291,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.5,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.5,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.3333333333333333,0.0,0.31645569620253167,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.2222222222222222,0.25,0.2911392405063291,0.3333333333333333,0.0,0.02596182873243216,0.0,0.0,0.0,1.0
0.25,0.0,0.0,0.0,0.34177215189873417,0.3333333333333333,0.016262999930201718,0.018582497568174955,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.0,0.02531645569620253,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.2222222222222222,0.0,0.13924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.25,0.49367088607594933,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.2222222222222222,0.5,0.26582278481012656,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.1111111111111111,1.0,0.012658227848101266,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.5,0.4177215189873418,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.7777777777777777,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.3333333333333333,0.1111111111111111,0.5,0.02531645569620253,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.75,0.3333333333333333,0.3333333333333333,0.5,0.6708860759493671,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,1.0,0.6666666666666666,0.0,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.1111111111111111,0.5,0.24050632911392406,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.0,0.25,0.012658227848101266,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.2222222222222222,0.0,0.45569620253164556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.5,0.3333333333333333,0.6666666666666666,0.0,0.3924050632911392,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.3333333333333333,0.0,0.22784810126582278,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.5,0.27848101265822783,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.2222222222222222,0.75,0.1518987341772152,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
0.25,0.3333333333333333,0.8888888888888888,0.25,0.26582278481012656,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.7974683544303798,0.3333333333333333,0.0,0.024888471472176567,0.0,0.005578364869689397,0.00012431110926946505,1.0
0.25,0.3333333333333333,0.2222222222222222,0.25,0.7215189873417721,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3333333333333333,0.4444444444444444,0.0,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.1111111111111111,0.0,0.2911392405063291,0.3333333333333333,0.0,0.009458960856002415,0.0,0.0,0.002942029586044006,
0.25,0.0,0.2222222222222222,0.0,0.3037974683544304,0.3333333333333333,0.0,0.021332975547579913,0.005789204835688745,0.0016511960014280614,0.0,1.0
0.25,0.0,0.1111111111111111,0.0,0.26582278481012656,0.3333333333333333,0.0,0.024049911112601883,0.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.5555555555555556,0.0,0.6835443037974683,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,
